Ticker,StockPrice_x,NetEPS,PE,Year,StockPrice_y,BookValuePerShare,PB,DividendYield,MarketCap,ROE,NetIncome,ROA,TotalAssets,Volume,DebtToEquity
AMZN,24.9225,,321.735,2015,24.9225,,19.0775,0.0,254964843989.20267,0.56,,0.105,,75960476.1904762,3.6075
AMZN,36.205,,191.6575,2016,36.205,,20.105,0.0,373017198436.7423,12.445,,2.925,,82440976.1904762,3.1
AMZN,49.8175,,211.6225,2017,49.8175,,19.6975,0.0,516270197757.6781,11.06,,2.71,,70335091.63346614,3.2350000000000003
AMZN,83.1525,,125.9925,2018,83.1525,,21.98,0.0,875442237679.8557,22.3925,,5.532500000000001,,112979888.44621514,2.815
AMZN,90.7275,,77.5275,2019,90.7275,,16.442500000000003,0.0,954076160334.1274,24.6925,,6.7425,,77353182.53968254,2.61
AMZN,138.93,,92.3475,2020,138.93,,17.575,0.0,1429552516959.504,22.465,,6.45,,98619818.1818182,2.435
AMZN,164.42,,58.6425,2021,164.42,,14.0825,0.0,1783100281648.5664,28.155,,8.695,,67763341.26984127,2.12
AMZN,116.5525,,69.405,2022,116.5525,,8.72,0.0,1344831240222.609,8.03,,2.5875000000000004,,76080702.39043824,2.1375
AMZN,128.1775,,116.71,2023,128.1775,,7.455,0.0,1294428728004.3313,10.2875,,3.5725,,58837791.6,1.78
AMZN,194.8375,,44.0825,2024,194.8375,,8.23,,,21.5825,,8.8275,,,1.3125
AMZN,206.72,,33.67,2025,206.72,,7.17,,,24.26,,10.96,,,1.1
ANET,,,,2011,,,,,,,,,,,0.0
ANET,,,,2012,,,,,,,,,,,10.64
ANET,,,,2013,,,,,,143.59,,30.68,,,0.9225
ANET,,,,2014,4.406666666666666,,9.14,0.0,5797686746.135138,33.225,,12.43,,8775834.48275862,1.035
ANET,4.5525,,49.035,2015,4.5525,,7.1,0.0,5572588198.371408,16.49,,11.3475,,11269549.206349207,0.4674999999999999
ANET,4.8325,,35.78,2016,4.8325,,5.51,0.0,5825866851.968582,18.1375,,12.3425,,12370228.57142857,0.485
ANET,11.05,,41.275,2017,11.05,,8.817499999999999,0.0,12518077957.947056,26.215,,16.947499999999998,,13154792.031872507,0.54
ANET,15.46,,36.445,2018,15.46,,9.8075,0.0,20283240552.77377,18.8475,,12.6625,,16975381.673306774,0.4825
ANET,15.88,,27.535,2019,15.88,,7.5325,0.0,19405923393.02059,28.8675,,20.5475,,14159917.46031746,0.39
ANET,14.22,,25.5825,2020,14.22,,5.5925,0.0,17636761466.316925,25.0425,,17.6075,,12307535.177865611,0.4325
ANET,24.7325,,41.0625,2021,24.7325,,8.035,0.0,29087984065.858524,21.69,,15.28,,7993430.158730159,0.42
ANET,29.1875,,33.9225,2022,29.1875,,8.2275,0.0,37276649070.758286,27.2025,,18.9425,,8236983.2669322705,0.43
ANET,46.8375,,32.86,2023,46.8375,,9.31,0.0,53510775857.07452,33.2925,,23.7475,,10480801.6,0.3975
ANET,91.6525,,45.4425,2024,91.6525,,12.9125,,,32.7025,,23.775,,,0.38
ANET,106.35666666666668,,54.64000000000001,2025,108.38,,13.46,,,32.18,,22.645,,,0.475
AON,35.3525,,21.2175,2010,35.3525,,1.6275,6.981142902805211e-05,7380568736.392161,11.53,,2.845,,2507161.904761905,3.0175
AON,41.91,,21.9025,2011,41.91,,1.64,5.6295293659608446e-05,9008237495.552029,11.295,,3.125,,2411562.698412698,2.555
AON,44.795,,15.4475,2012,44.795,,1.75,5.60633633720324e-05,9513181250.424026,11.765,,3.24,,1900136.0,2.6975
AON,63.2075,,19.2225,2013,63.2075,,2.475,4.675466007408993e-05,12915724067.34058,13.445,,3.5,,1783208.3333333333,2.8575
AON,80.1825,,19.225,2014,80.1825,,3.13,4.884286503317109e-05,16738070970.178888,16.5275,,4.235,,1445490.4761904762,3.0775
AON,85.605,,18.7025,2015,85.605,,3.8,5.213127482196947e-05,18885834200.315025,20.2525,,4.6175,,1221101.5873015872,3.4875
AON,100.7825,,19.435,2016,100.7825,,4.8525,5.462525016371612e-05,20860412937.664917,25.5375,,5.425,,1135254.365079365,3.8075
AON,123.885,,21.6525,2017,123.885,,5.967499999999999,4.737836774929732e-05,26229660979.9637,27.67,,5.7625,,1089852.5896414344,4.02
AON,135.7675,,34.8275,2018,135.7675,,7.17,5.7130249638122345e-05,29506077763.861942,21.57,,3.965,,1008550.1992031873,4.81
AON,182.095,,31.3775,2019,182.095,,11.1425,4.0074856381233705e-05,37690893674.39272,33.68,,5.035,,902315.0793650794,6.5125
AON,186.0875,,24.27,2020,186.0875,,12.03,3.783313399910047e-05,41109293416.19252,51.120000000000005,,5.9125,,1530852.1739130437,7.8925
AON,255.5225,,43.09,2021,255.5225,,25.935,3.217003983592962e-05,54012802266.3843,43.1075,,4.92,,1671017.4603174604,13.0875
AON,283.7,,33.1325,2022,283.7,,-24.705000000000005,3.14571336310657e-05,60603217327.31864,414.58,,6.25,,987141.4342629482,-14.2075
AON,313.4375,,24.61,2023,313.4375,,326.54,3.07941602561693e-05,68064630197.41232,-1984.4775,,7.8275,,849178.8,173.8
AON,330.1475,,26.56,2024,330.1475,,-575.885,,,-147.83749999999998,,6.17,,,-358.97
AON,372.82,,31.413333333333338,2025,372.82,,10.453333333333331,,,38.28,,5.1,,,5.87
APH,5.050000000000001,,16.8575,2010,5.050000000000001,,3.3675,5.875698642324431e-06,6084220220.088338,22.255,,12.1725,,9690441.26984127,0.7925
APH,5.365,,14.06,2011,5.365,,3.1975,5.6301698887631216e-06,6722778562.477783,23.595,,12.895,,11350311.111111112,0.915
APH,6.6025,,16.47,2012,6.6025,,3.6375,3.246995021491129e-05,7798874854.627436,23.2875,,11.44,,6494880.0,1.0875
APH,8.91,,19.145,2013,8.91,,4.25,3.428007912218964e-05,10479519371.30518,23.87,,11.3775,,5016425.396825396,1.1025
APH,11.1375,,21.2725,2014,11.1375,,4.705,3.952601222999383e-05,13303062152.829224,23.42,,10.7625,,4788444.444444444,1.2475
APH,12.5075,,21.3175,2015,12.5075,,4.9425,4.267594690503775e-05,15278704830.490072,24.555,,10.5425,,4551384.126984127,1.33
APH,14.195,,22.995,2016,14.195,,4.835,4.089873449595045e-05,16591982451.083675,22.7275,,9.9525,,5576365.079365079,1.265
APH,18.39,,27.7875,2017,18.39,,5.67,3.7730563994943656e-05,21812494189.17725,22.73,,9.845,,4559408.76494024,1.3675000000000002
APH,20.36,,32.125,2018,20.36,,6.1625,4.140430367955425e-05,25350415434.03958,21.2825,,8.7925,,5633262.151394422,1.4325
APH,23.3325,,24.3625,2019,23.3325,,6.465,4.1182494099353256e-05,27357102780.779583,28.6225,,11.59,,5162438.095238095,1.4675
APH,24.3425,,25.9225,2020,24.3425,,5.8075,4.480286987168433e-05,30065120494.64331,24.79,,10.0925,,6355724.9011857705,1.4025
APH,35.54,,30.63,2021,35.54,,7.17,3.634209085530661e-05,42163208749.32469,25.855,,10.8575,,4904069.841269841,1.4225
APH,34.4125,,23.8125,2022,34.4125,,6.1375,4.6281982250078034e-05,43760851630.79466,28.1975,,12.15,,4696018.326693228,1.26
APH,43.025,,27.817500000000003,2023,43.025,,6.5675,4.037031580866508e-05,49627309849.61181,26.1925,,12.4525,,5165844.0,1.015
APH,64.42500000000001,,37.015,2024,64.42500000000001,,8.3625,,,25.09,,12.5275,,,1.055
APH,90.92333333333332,,38.123333333333335,2025,90.92333333333332,,9.823333333333332,,,28.875,,13.43,,,1.215
APO,,,,2010,,,,,,12.2,,5.74,,,0.2825
APO,5.11,,0.0,2011,5.7975,,0.2324999999999999,0.0006008127982005,3339822768.9782143,-1.0250000000000004,,-0.2474999999999998,,550047.9166666666,1.375
APO,6.4675,,2.6625,2012,6.4675,,0.1875,0.0009144900449037,3470481688.7114167,-4.050000000000001,,-1.605,,268536.4,2.625
APO,13.345,,3.605,2013,13.345,,0.2975,0.0012291902915096,7404812580.9031105,9.9,,2.815,,1042290.873015873,2.3975
APO,15.2825,,10.835,2014,15.2825,,0.375,0.0008425946753552,8663953227.224928,5.5375,,1.6125,,1251276.5873015872,2.64
APO,12.085,,25.805,2015,12.085,,1.1225,0.0005825494846172,7380133946.625376,3.3975,,0.9,,1044017.4603174604,2.4
APO,11.975,,15.575,2016,11.975,,1.4525,0.0004180108536287,6626724448.7358265,15.345,,4.56,,880978.9682539683,2.375
APO,21.195,,7.215,2017,21.195,,1.595,0.0003758787923793,11472355580.443169,26.525,,9.405,,1211736.653386454,1.5924999999999998
APO,23.7325,,9.7375,2018,23.7325,,1.7075,0.00031616999824,14261332537.24804,9.69,,3.9525,,990122.7091633466,1.3775
APO,31.125,,18.7725,2019,31.125,,2.4125,0.000289885691297,16659168991.076271,15.8625,,5.8275,,1608205.9523809524,1.8225
APO,39.255,,39.3425,2020,39.255,,2.07,0.0002279052446007,22616045766.84957,-3.555,,-1.035,,1961817.786561265,3.41
APO,56.1175,,7.0975,2021,56.1175,,1.56,0.0001548854363107,31132268048.405247,28.2225,,7.5625,,2449577.777777778,2.335
APO,52.3075,,4.6575,2022,52.3075,,5.365,0.0001118129456665,31658040507.3264,-12.8575,,-0.555,,3099251.394422311,49.285
APO,78.475,,16.152500000000003,2023,78.475,,2.3525,9.369995545514533e-05,42477996204.580215,12.95,,0.8075,,2545636.0,14.3
APO,128.72,,15.01,2024,128.72,,2.4725,,,20.85,,1.6225,,,11.1175
APO,139.81333333333336,,29.6,2025,138.78500000000005,,2.45,,,10.755,,0.8899999999999999,,,11.3
APP,,,,2019,,,,,,,,,,,-5.69
APP,,,,2020,,,,,,319.5,,-23.57,,,-3.6475
APP,,,,2021,80.60000000000001,,14.583333333333334,0.0,23732646774.791424,42.585,,-4.0425,,1515008.2417582418,-4.19
APP,29.8825,,0.0,2022,29.8825,,5.7325,0.0,11366255485.586857,-5.7725,,-1.97,,2717724.302788845,2.085
APP,30.3225,,150.46999999999997,2023,30.3225,,8.0025,0.0,8365207335.960495,6.9725,,1.8375,,2853566.0,2.8925
APP,151.70499999999998,,46.875,2024,151.70499999999998,,52.95,,,108.1675,,19.38,,,5.145
APP,351.08000000000004,,63.375,2025,351.08000000000004,,206.445,,,224.46,,34.42,,,8.92
ARM,,,,2022,,,,,,,,,,,0.21
ARM,,,,2023,64.33500000000001,,13.47,0.0,61405869060.530914,19.67,,11.8025,,9498060.0,0.5349999999999999
ARM,143.33,,273.40333333333336,2024,138.745,,25.025,,,9.9925,,7.0525,,,0.39
ARM,134.70000000000002,,230.99,2025,134.70000000000002,,20.476666666666667,,,11.675,,8.75,,,0.325
ASML,30.935,,38.1175,2010,30.935,,0.0,4.2960412591290704e-05,12054599346.185108,25.0125,,11.0875,,2028651.4722222225,1.2825
ASML,37.635,,6.345,2011,37.635,,0.0,6.847146911024222e-05,14878422633.29824,46.7875,,21.5975,,2249034.333333333,1.125
ASML,51.6625,,10.905,2012,51.6625,,0.0,0.0009083391678805,19783956437.99438,28.71,,14.9325,,1928113.932,0.8049999999999999
ASML,75.4525,,26.4025,2013,75.4525,,0.0,4.1946860115998615e-05,29292721974.01864,16.805,,9.9825,,1398545.238095238,0.6825
ASML,88.225,,24.3075,2014,88.00666666666666,,0.0,4.433235881886596e-05,33280415427.99208,16.8225,,10.2025,,1023530.5555555556,0.6425000000000001
ASML,86.35,,24.12,2015,86.35,,0.925,3.257509251130967e-05,35922250188.991005,16.8425,,10.4575,,1096846.4285714286,0.59
ASML,96.325,,29.59,2016,96.325,,1.0175,5.158298735021692e-05,36410982742.07948,15.025,,9.2575,,796136.1111111111,0.675
ASML,140.49,,28.6675,2017,140.49,,1.425,4.191762617005983e-05,54067894487.79588,19.5325,,11.4175,,888217.529880478,0.7
ASML,172.4725,,26.4375,2018,172.4725,,1.1125,3.755425716674297e-05,71532495376.23431,22.0775,,12.905,,984163.7450199204,0.7224999999999999
ASML,221.995,,32.225,2019,221.995,,2.09,6.511666278142067e-05,82393812250.77312,20.3225,,11.76,,653126.9841269841,0.74
ASML,354.7525,,42.195,2020,354.7525,,3.07,3.5847083552333066e-05,133105826353.70186,24.5175,,13.3175,,844905.5335968379,0.8975
ASML,684.3625,,46.465,2021,684.3625,,6.4325,1.0474066653549755e-05,268545792589.55695,40.41,,18.965,,863806.746031746,1.4125
ASML,510.3025,,30.465,2022,510.3025,,5.66,1.2383901099934448e-05,216200321217.27933,59.585,,17.91,,1173954.5816733069,2.96
ASML,674.6875,,33.875,2023,674.6875,,5.035,1.937289149457551e-05,255281271003.8086,75.685,,20.795,,1004086.4,2.2925
ASML,870.2875,,44.9275,2024,870.2875,,3.3825,,,50.625,,17.6425,,,1.705
ASML,723.8533333333334,,30.296666666666667,2025,723.8533333333334,,0.0,,,52.84,,20.205,,,1.5750000000000002
AVGO,1.665,,13.535,2010,1.5125,,2.8125,1.474264925875086e-05,7155870079.191147,15.285,,9.99,,9770781.746031746,0.4649999999999999
AVGO,2.3375000000000004,,10.815,2011,2.3375000000000004,,3.1425,6.98347153023069e-05,10855392618.871616,33.1575,,25.69,,24685988.095238097,0.215
AVGO,2.5325,,11.3475,2012,2.5325,,2.79,9.66947150185562e-05,11717218401.43161,27.0075,,22.4325,,21974332.0,0.195
AVGO,2.8,,12.775,2013,2.8,,2.5725,0.0001149174310572,13373912314.086718,21.8925,,18.68,,25829972.222222224,0.1674999999999999
AVGO,5.22,,37.7275,2014,5.22,,4.2,8.14569022599542e-05,25994462137.068443,14.735,,11.0575,,23990698.41269841,1.2175
AVGO,9.0375,,32.535,2015,9.0375,,5.79,6.238989498103705e-05,45012534535.05429,23.6125,,8.7875,,31604646.825396825,1.525
AVGO,11.9625,,52.0075,2016,11.9625,,3.0725,7.759959594768188e-05,57061575852.42231,3.63,,1.5275000000000003,,32049404.76190476,1.2125
AVGO,18.515,,54.395,2017,18.515,,3.3275,9.890227883284812e-05,87290346713.23137,0.08,,0.0349999999999999,,27934147.410358567,1.2575
AVGO,18.7725,,7.8375,2018,18.7725,,2.7225,0.0002219654060502,91242509860.84505,39.215,,20.0925,,41893896.41434263,0.8275
AVGO,24.6525,,30.3575,2019,24.6525,,4.2875,0.0001784871949676,114303537290.78706,15.565,,6.3825,,25852734.126984127,2.0675
AVGO,27.4,,47.1625,2020,27.4,,4.62,0.0002009847743384,133889400635.8702,10.275,,3.2125,,24428233.201581027,2.3200000000000003
AVGO,43.9575,,37.94,2021,43.9575,,7.425000000000001,0.0001251956122907,212622940967.26996,21.2725,,6.67,,18850884.92063492,2.13
AVGO,50.4075,,23.8825,2022,50.4075,,9.45,0.0001337317933544,239593890250.22403,40.8525,,12.665,,23816689.24302789,2.315
AVGO,71.5525,,22.4125,2023,71.5525,,12.985,9.369230501910823e-05,357492706434.53546,60.4,,18.705,,26576792.0,2.1675
AVGO,142.81,,93.3575,2024,142.81,,9.7775,,,18.295,,6.7325,,,1.51
AVGO,238.62,,97.13333333333333,2025,238.62,,16.113333333333333,,,16.85,,6.885,,,1.37
AXP,33.5275,,12.59,2010,33.5275,,2.69,8.813940783359654e-05,23383755483.596165,24.695,,2.6025,,10920330.952380951,8.7
AXP,38.7825,,10.01,2011,38.7825,,2.525,7.53235302563193e-05,27096554702.51812,27.005,,3.1625,,7886321.825396826,7.1850000000000005
AXP,47.945,,11.5325,2012,47.945,,2.8025,6.732136020756552e-05,32444117664.401325,25.21,,3.195,,5627033.6,6.82
AXP,65.065,,15.16,2013,65.065,,3.6425,5.924077906264986e-05,42777709947.927086,24.655,,3.0925,,4762973.015873016,6.9475
AXP,77.9225,,14.7175,2014,77.9225,,4.0,5.066593130683521e-05,53285705312.269806,28.495,,3.7075,,3826864.6825396814,6.6075
AXP,64.77,,11.81,2015,64.77,,3.0,6.291344820789753e-05,46842301763.51262,26.505,,3.595,,6369389.285714285,6.325
AXP,57.265,,10.445,2016,57.265,,2.55,8.661208326567458e-05,39015930510.629776,25.185,,3.3275,,5556397.222222222,6.605
AXP,78.97749999999999,,18.635,2017,78.97749999999999,,3.425,7.094012494465367e-05,52689802727.29028,20.16,,2.5875,,3569399.203187251,7.38
AXP,89.2025,,20.57,2018,89.2025,,3.6275,6.302380467004027e-05,63769573312.24705,20.45,,2.3025,,3676847.80876494,7.824999999999999
AXP,109.5075,,13.6175,2019,109.5075,,3.95,6.306513479556599e-05,74550126511.62202,30.32,,3.5025,,3262663.888888889,7.6175
AXP,94.135,,21.055,2020,94.135,,3.475,7.452144428819011e-05,67963576956.61652,17.7875,,2.0525,,5244050.988142293,7.6775
AXP,151.56,,18.13,2021,151.56,,4.9350000000000005,4.856214286257132e-05,103729420829.78162,28.785,,3.6225,,3568821.4285714286,6.815
AXP,146.1575,,14.785,2022,146.1575,,4.67,5.290238630336163e-05,107705841168.86456,32.3875,,3.8075,,3490309.9601593628,7.952500000000001
AXP,164.6425,,16.0225,2023,164.6425,,4.465,6.100439152347022e-05,110483930445.3361,29.675,,3.2525,,3160315.6,8.18
AXP,253.73,,19.0575,2024,253.73,,6.0725,,,33.395,,3.62,,,8.1675
AXP,293.46333333333337,,20.563333333333333,2025,293.46333333333337,,6.403333333333333,,,33.03,,3.64,,,8.100000000000001
AZN,13.455,,4.7725,2010,13.455,,0.4,0.0003618821656421,41614075019.46949,38.9375,,15.1325,,3203393.6507936507,1.4925
AZN,14.0525,,4.375,2011,14.0525,,0.3875,0.0003852934818737,44031964654.07235,39.395,,16.7825,,3030013.492063492,1.2725
AZN,14.74,,5.3125,2012,14.74,,0.3975,0.0003919981913282,44871759993.75855,32.16,,14.1025,,2901267.2,1.3125
AZN,17.697499999999998,,11.295,2013,17.697499999999998,,0.55,0.0003497157372722,52869817986.84377,19.1325,,8.2925,,3584209.523809524,1.3375
AZN,24.895,,43.7125,2014,24.895,,1.5575,0.0002367971164797,76789782730.18246,7.1325,,2.7825,,5945058.73015873,1.7875
AZN,24.3175,,38.965,2015,24.3175,,3.4625,0.0002250251422838,76334390404.37729,9.5025,,3.1225,,2872836.111111111,2.14
AZN,22.8525,,21.5425,2016,22.8525,,3.6575,0.0002328143539724,71301064838.11394,16.66,,4.5175,,5645467.857142857,3.0125
AZN,27.0125,,19.9675,2017,27.0125,,4.395,0.0002388878761147,79064017195.31786,22.2575,,5.470000000000001,,4573462.151394422,3.0875
AZN,31.035,,31.665,2018,31.035,,4.02,0.0001867086132568,95688738574.1993,16.8325,,3.9975,,4123647.80876494,3.375
AZN,38.2925,,51.785,2019,38.2925,,1.9575,0.0001511790761397,113568091680.66116,14.635000000000002,,3.275,,3954471.8253968256,3.4275
AZN,45.29,,53.0325,2020,45.29,,1.885,0.0001289495666231,143362482068.17023,17.1225,,3.86,,6006134.782608695,3.5125
AZN,52.4175,,134.735,2021,52.4175,,1.06,0.0001178263386722,158019612282.90378,15.1025,,3.4575,,8493917.063492063,2.6375
AZN,60.05500000000001,,34.3175,2022,60.05500000000001,,1.34,0.0001022604137389,183201190528.1073,2.0275,,0.7825,,6573614.342629482,1.6825
AZN,66.39750000000001,,36.6375,2023,66.39750000000001,,1.2875,8.837095928733519e-05,203783489043.9844,15.4825,,5.885,,5042076.8,1.61
AZN,71.07249999999999,,33.7075,2024,71.07249999999999,,0.0,,,16.945,,6.46,,,1.6225
AZN,72.64999999999999,,35.59,2025,72.64999999999999,,0.0,,,19.475,,7.585,,,1.545
BA,52.86,,24.195,2010,52.86,,11.7425,0.0001248956394306,39474514506.37406,89.685,,3.52,,5848963.492063492,18.775
BA,57.08,,11.705,2011,57.08,,9.6325,0.0001209268759424,42615850558.02443,87.68,,5.235,,5599934.126984127,15.63
BA,60.96,,10.9425,2012,60.96,,7.62,0.0001159220826522,45866139981.32404,78.35499999999999,,5.2875,,4396594.0,12.8275
BA,93.9875,,16.6725,2013,93.9875,,7.4875,9.28162044122036e-05,66157788826.211685,55.6325,,4.79,,5187506.349206349,9.1625
BA,110.5675,,16.5825,2014,110.5675,,6.38,0.0001068309388882,83957711224.25531,38.36,,5.422499999999999,,4337713.492063492,6.425
BA,125.3325,,16.345,2015,125.3325,,12.4325,0.0001117707616525,96180486231.4199,64.2325,,5.7025,,3914341.6666666665,13.27
BA,124.74,,18.6575,2016,124.74,,67.2475,0.0001450554715962,91955713211.72374,139.0025,,4.8825,,4386245.634920635,75.1975
BA,218.4375,,19.9,2017,218.4375,,203.2725,0.0001177782583056,153535550747.31323,5040.2225,,7.6825,,3284160.956175299,168.52249999999998
BA,327.5025,,19.7775,2018,327.5025,,67.63500000000002,8.155325579789283e-05,250957652566.7148,2004.73,,9.1325,,4458642.629482072,48.125
BA,357.47,,30.21,2019,357.47,,196.5775,9.154454051556448e-05,271290489043.84525,-655.2075000000001,,3.8575,,5374850.396825396,109.4225
BA,177.94,,0.0,2020,177.94,,-8.265,2.3693277728061453e-05,148866728058.45728,56.135000000000005,,-3.795,,28413700.79051384,-13.995
BA,228.885,,0.0,2021,228.885,,-8.475,0.0,169788051080.51288,53.1525,,-5.4575,,12159825.396825396,-10.2675
BA,159.9475,,0.0,2022,159.9475,,-6.045,0.0,125658700640.86629,38.215,,-4.2525,,8890082.470119521,-9.625
BA,218.9825,,0.0,2023,218.9825,,-8.155000000000001,0.0,160360063734.1276,21.295,,-2.5075,,5671587.6,-9.3725
BA,176.01,,0.0,2024,176.01,,-12.765,,,37.7575,,-4.5475,,,-16.4075
BA,202.47000000000003,,0.0,2025,202.47000000000003,,-28.89333333333333,,,111.795,,-7.535,,,-48.065
BABA,,,,2010,,,,,,,,,,,0.57
BABA,,,,2011,,,,,,,,,,,0.33
BABA,,,,2012,,,,,,,,,,,0.37
BABA,,,,2013,,,,,,,,,,,2.3200000000000003
BABA,,,,2014,93.565,,10.29,0.0,229194493061.4803,41.105,,19.09,,28848955.55555556,1.0733333333333337
BABA,71.99666666666667,,21.07333333333333,2015,74.1975,,1.985,0.0,185065084965.70312,28.950000000000003,,17.8325,,17164564.285714287,0.5225
BABA,85.4575,,33.4975,2016,85.4575,,1.225,0.0,191390527406.21115,18.9375,,12.58,,14803404.76190476,0.5575
BABA,144.1125,,45.3675,2017,144.1125,,1.4175,0.0,321088902527.1957,16.77,,10.5425,,15509617.928286852,0.6025
BABA,162.8075,,45.25,2018,162.8075,,1.6475,0.0,398291905888.9147,14.885,,9.0425,,20414276.89243028,0.66
BABA,177.445,,26.7625,2019,177.445,,1.2625,0.0,396643449244.473,20.635,,12.8375,,15870658.73015873,0.585
BABA,227.3525,,28.365,2020,227.3525,,1.03,0.0,543219203924.06384,17.767500000000002,,11.66,,18388801.18577075,0.4975
BABA,174.8075,,26.3675,2021,174.8075,,1.49,0.0,448805172463.2255,11.9525,,7.779999999999999,,20750578.968253966,0.57
BABA,94.7775,,84.1975,2022,94.7775,,0.4175,0.0,219122088289.56845,3.655,,2.315,,26824210.75697211,0.59
BABA,85.135,,16.845,2023,85.135,,0.3925,5.665999872476962e-05,203176584125.4544,8.6375,,5.4625,,19553051.2,0.5775
BABA,83.0025,,17.2025,2024,83.0025,,0.695,,,8.16,,4.9775,,,0.6775
BABA,126.075,,16.924999999999997,2025,126.075,,1.96,,,12.1,,7.14,,,0.67
BAC,11.515,,0.0,2010,11.515,,0.5025,1.4565677765269632e-05,85419254719.27602,-1.595,,-0.16,,188958075.7936508,9.0975
BAC,7.0825,,0.0,2011,7.0825,,0.315,2.352220119819843e-05,58477366025.56891,-2.655,,-0.2675,,212879046.42857143,8.73
BAC,7.567500000000001,,15.65,2012,7.567500000000001,,0.3475,2.4519235120652636e-05,49548551572.18036,1.6474999999999995,,0.18,,197652313.6,8.2375
BAC,10.82,,17.134999999999998,2013,10.82,,0.495,1.4902481101274855e-05,79206798031.0463,2.76,,0.3,,119522134.52380952,8.14
BAC,13.4825,,26.9225,2014,13.4825,,0.595,3.582656109332352e-05,96607746035.254,2.5725,,0.2825,,85453048.41269842,7.9875
BAC,13.095,,12.8425,2015,13.095,,0.5375,5.942418939247779e-05,99041036420.17184,4.7925,,0.5575,,84425960.31746031,7.4725
BAC,13.235,,10.175,2016,13.235,,0.505,7.402031443442742e-05,93521107634.28282,5.7125,,0.6875,,108393858.73015872,7.215
BAC,21.3725,,13.09,2017,21.3725,,0.8049999999999999,7.451262888297125e-05,152047437006.20166,6.6575,,0.8,,78875646.61354582,7.405
BAC,23.7525,,11.635,2018,23.7525,,0.8925,8.70620263794312e-05,185563012814.42343,8.1375,,0.94,,67920839.84063745,7.8025
BAC,26.1725,,9.575,2019,26.1725,,0.9,0.0001026623171691,188701527053.69095,10.035,,1.1275,,54198188.88888889,7.99
BAC,22.06,,10.73,2020,22.06,,0.71,0.0001189267258584,172019089688.64215,7.12,,0.735,,68046849.80237155,9.1825
BAC,37.8225,,12.6025,2021,37.8225,,1.155,8.269549605154239e-05,270552342863.92023,9.73,,0.9025,,48437864.28571428,10.2075
BAC,31.385,,9.5925,2022,31.385,,0.9375,0.000100025330015,254011806542.24893,10.0075,,0.86,,46550373.30677291,10.57
BAC,28.1725,,8.4475,2023,28.1725,,0.7825,0.0001290793141741,210772570006.79968,9.785,,0.8725,,48273122.0,10.075
BAC,39.5025,,13.515,2024,39.5025,,1.0375,,,8.0075,,0.7225,,,10.1225
BAC,44.57666666666668,,13.106666666666667,2025,43.205,,1.105,,,8.940000000000001,,0.8,,,10.41
BAM,,,,2022,26.22,,0.0,0.0,44392679762.63849,,,,,1827647.619047619,0.0
BAM,34.795,,34.34,2023,32.56,,5.8,0.000162951725392,49684054473.26975,20.47,,14.04,,1442829.2,0.46
BAM,44.1925,,38.0425,2024,44.1925,,6.815,,,27.16,,19.075,,,0.4025
BAM,55.5,,39.36,2025,55.5,,9.985,,,11.09,,7.24,,,0.67
